annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction,prix_par_m2,age_estime,categorie_prix,cat_surface,annee,mois,trimestre
ANO000931,2024-11-09,Appartement 71m² Hay Qods,Oujda,Hay Qods,Appartement,Vente,2238011.79,71.06,1,1,7,2006,31494.68,20,Haut standing,Petit,2024,11,4
ANO001175,2024-11-10,Appartement moderne Casablanca,Casablanca,Anfa,Appartement,Vente,1613734.08,125.73,4,3,0,1991,12834.92,35,Haut standing,Moyen,2024,11,4
ANO000624,2024-11-10,Villa à vente - Meknès,Meknès,Hamria,Villa,Vente,1994592.86,161.54,6,4,0,2010,12347.36,16,Haut standing,Grand,2024,11,4
ANO000943,2024-11-11,Appartement moderne Tétouan,Tétouan,M'diq,Appartement,Vente,2498756.69,83.45,2,1,0,2017,29943.16,9,Haut standing,Moyen,2024,11,4
ANO000402,2024-11-11,Appartement 86m² Gueliz,Marrakech,Gueliz,Appartement,Vente,615195.76,86.22,2,1,0,2010,7135.19,16,Moyen,Moyen,2024,11,4
ANO000755,2024-11-11,Beau Appartement Casablanca,Casablanca,Maarif,Appartement,Vente,2494312.88,58.22,2,1,2,2010,42842.89,16,Haut standing,Petit,2024,11,4
ANO000229,2024-11-12,Beau Bureau Tanger,Tanger,Iberia,Bureau,Vente,711148.88,148.52,0,0,1,2008,4788.24,18,Moyen,Moyen,2024,11,4
ANO001078,2024-11-13,Appartement moderne Marrakech,Marrakech,Medina,Appartement,Vente,306903.06,58.23,1,1,0,2024,5270.53,2,Économique,Petit,2024,11,4
ANO000719,2024-11-13,Appartement moderne Tétouan,Tétouan,M'diq,Appartement,Vente,398780.23,69.59,3,1,6,2016,5730.42,10,Économique,Petit,2024,11,4
ANO001140,2024-11-16,Beau Appartement Marrakech,Marrakech,Hivernage,Appartement,Vente,574936.3,52.68,1,1,3,2005,10913.75,21,Moyen,Petit,2024,11,4
ANO000801,2024-11-16,Beau Villa Agadir,Agadir,Centre,Villa,Vente,1839131.22,264.15,5,2,0,2005,6962.45,21,Haut standing,Grand,2024,11,4
ANO000445,2024-11-16,Appartement à location - Casablanca,Casablanca,Bourgogne,Appartement,Location,2097.55,122.27,2,1,3,2002,17.16,24,Économique,Moyen,2024,11,4
ANO001335,2024-11-16,Appartement à vente - Meknès,Meknès,Ville Nouvelle,Appartement,Vente,552162.02,96.82,3,2,2,1999,5702.97,27,Moyen,Moyen,2024,11,4
ANO001469,2024-11-16,Terrain 401m² Centre Ville,Tanger,Centre Ville,Terrain,Vente,762447.67,401.63,0,0,0,2009,1898.38,17,Moyen,Grand,2024,11,4
ANO001455,2024-11-16,Appartement 114m² Targa,Marrakech,Targa,Appartement,Vente,2110640.31,114.89,3,2,0,2005,18370.97,21,Haut standing,Moyen,2024,11,4
ANO001013,2024-11-17,Beau Villa Tétouan,Tétouan,Centre,Villa,Vente,2028725.4,263.64,4,3,0,2002,7695.06,24,Haut standing,Grand,2024,11,4
ANO000823,2024-11-17,Villa moderne Fès,Fès,Medina,Villa,Location,7273.43,253.04,3,2,0,2010,28.74,16,Moyen,Grand,2024,11,4
ANO000339,2024-11-17,Beau Appartement Tétouan,Tétouan,Centre,Appartement,Vente,758315.66,89.95,1,1,3,2004,8430.41,22,Moyen,Moyen,2024,11,4
ANO001341,2024-11-18,Beau Villa Marrakech,Marrakech,Medina,Villa,Location,13139.87,136.11,4,2,0,1995,96.54,31,Haut standing,Moyen,2024,11,4
ANO000487,2024-11-18,Appartement à location - Rabat,Rabat,Hay Riad,Appartement,Location,2819.08,101.83,3,1,2,1997,27.68,29,Économique,Moyen,2024,11,4
ANO000722,2024-11-18,Beau Bureau Kenitra,Kénitra,Hay Essalam,Bureau,Vente,1656059.62,183.22,0,0,3,2001,9038.64,25,Haut standing,Grand,2024,11,4
ANO000106,2024-11-18,Bureau moderne Kenitra,Kénitra,Centre,Bureau,Vente,1208401.54,147.28,0,0,1,2007,8204.79,19,Moyen,Moyen,2024,11,4
ANO001291,2024-11-18,Appartement à vente - Casablanca,Casablanca,Maarif,Appartement,Vente,1443911.23,88.94,3,2,5,1983,16234.67,43,Moyen,Moyen,2024,11,4
ANO000186,2024-11-19,Beau Villa Marrakech,Marrakech,Hivernage,Villa,Vente,1994061.52,210.99,4,3,0,2009,9450.98,17,Haut standing,Grand,2024,11,4
ANO000050,2024-11-19,Appartement moderne Agadir,Agadir,Centre,Appartement,Vente,391545.21,98.05,4,2,3,2012,3993.32,14,Économique,Moyen,2024,11,4
ANO000140,2024-11-20,Beau Duplex Casablanca,Casablanca,Maarif,Duplex,Vente,1869404.78,208.96,4,3,0,2001,8946.23,25,Haut standing,Grand,2024,11,4
ANO001110,2024-11-20,Duplex moderne Marrakech,Marrakech,Targa,Duplex,Location,5785.75,95.39,3,1,1,2016,60.65,10,Moyen,Moyen,2024,11,4
ANO001322,2024-11-20,Beau Villa Oujda,Oujda,Hay Qods,Villa,Vente,2584419.84,201.34,6,4,0,2012,12836.1,14,Haut standing,Grand,2024,11,4
ANO001324,2024-11-20,Villa à vente - Tanger,Tanger,Iberia,Villa,Vente,2845322.23,218.22,4,3,0,2001,13038.78,25,Haut standing,Grand,2024,11,4
ANO000038,2024-11-21,Duplex 153m² Centre,Tétouan,Centre,Duplex,Vente,1784091.67,153.01,3,2,4,2024,11659.97,2,Haut standing,Grand,2024,11,4
ANO000550,2024-11-23,Villa moderne Agadir,Agadir,Centre,Villa,Vente,2692865.0,344.99,6,4,0,2024,7805.63,2,Haut standing,Grand,2024,11,4
ANO000129,2024-11-23,Beau Villa Meknès,Meknès,Ville Nouvelle,Villa,Vente,1820433.67,262.03,5,3,0,2012,6947.42,14,Haut standing,Grand,2024,11,4
ANO000159,2024-11-24,Bureau moderne Tétouan,Tétouan,Centre,Bureau,Vente,1857987.09,110.04,0,0,1,2014,16884.65,12,Haut standing,Moyen,2024,11,4
ANO001240,2024-11-24,Beau Duplex Fès,Fès,Zouagha,Duplex,Vente,3184749.75,140.93,3,1,3,1998,22598.1,28,Haut standing,Moyen,2024,11,4
ANO000503,2024-11-26,Villa 326m² Medina,Fès,Medina,Villa,Vente,2548193.72,326.42,3,2,0,2001,7806.49,25,Haut standing,Grand,2024,11,4
ANO001093,2024-11-26,Appartement 88m² Ocean,Rabat,Ocean,Appartement,Location,9872.32,88.36,3,1,4,2001,111.73,25,Haut standing,Moyen,2024,11,4
ANO000271,2024-11-26,Villa à location - Agadir,Agadir,Talborjt,Villa,Location,22878.77,214.82,4,3,0,2021,106.5,5,Luxe,Grand,2024,11,4
ANO000411,2024-11-28,Villa 140m² Marrakech,Marrakech,Medina,Villa,Vente,1921254.11,140.42,5,2,0,2009,13682.2,17,Haut standing,Moyen,2024,11,4
ANO000793,2024-11-29,Bureau moderne Tanger,Tanger,Iberia,Bureau,Vente,1056092.54,66.96,0,0,5,2006,15771.99,20,Moyen,Petit,2024,11,4
ANO000941,2024-11-29,Villa 317m² Oujda,Oujda,Hay Qods,Villa,Vente,2060558.3,317.61,5,3,0,2009,6487.7,17,Haut standing,Grand,2024,11,4
ANO000441,2024-11-29,Beau Villa Marrakech,Marrakech,Targa,Villa,Location,24339.9,292.38,3,1,0,2009,83.25,17,Luxe,Grand,2024,11,4
ANO000659,2024-11-30,Appartement à vente - Agadir,Agadir,Hay Mohammadi,Appartement,Vente,547754.95,75.29,3,2,0,2018,7275.27,8,Moyen,Petit,2024,11,4
ANO000116,2024-12-02,Appartement moderne Meknès,Meknès,Ville Nouvelle,Appartement,Vente,577845.99,48.8,2,2,7,1998,11841.11,28,Moyen,Petit,2024,12,4
ANO000188,2024-12-02,Appartement 106m² Ville Nouvelle,Fès,Ville Nouvelle,Appartement,Vente,799048.1,106.78,3,2,4,1995,7483.13,31,Moyen,Moyen,2024,12,4
ANO000877,2024-12-04,Appartement à vente - Marrakech,Marrakech,Gueliz,Appartement,Vente,1822782.39,73.01,2,1,10,2012,24966.2,14,Haut standing,Petit,2024,12,4
ANO000593,2024-12-04,Terrain moderne Kenitra,Kénitra,Centre,Terrain,Location,2465.88,295.56,0,0,0,2006,8.34,20,Économique,Grand,2024,12,4
ANO000430,2024-12-05,Appartement moderne Rabat,Rabat,Agdal,Appartement,Vente,610958.96,57.42,3,2,2,1967,10640.18,59,Moyen,Petit,2024,12,4
ANO000023,2024-12-05,Terrain 420m² Ain Diab,Casablanca,Ain Diab,Terrain,Vente,778396.96,420.42,0,0,0,2005,1851.47,21,Moyen,Grand,2024,12,4
ANO001241,2024-12-06,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,2398232.61,127.58,2,1,5,1996,18797.87,30,Haut standing,Moyen,2024,12,4
ANO000285,2024-12-06,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Vente,473513.54,114.73,2,2,0,2021,4127.2,5,Économique,Moyen,2024,12,4
ANO000092,2024-12-07,Beau Villa Oujda,Oujda,Hay Qods,Villa,Location,24061.4,171.48,4,3,0,2013,140.32,13,Luxe,Grand,2024,12,4
ANO000238,2024-12-07,Appartement moderne Agadir,Agadir,Hay Mohammadi,Appartement,Vente,538394.43,71.38,2,2,0,2013,7542.65,13,Moyen,Petit,2024,12,4
ANO000988,2024-12-07,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,476969.23,71.78,3,1,3,2001,6644.88,25,Économique,Petit,2024,12,4
ANO000736,2024-12-08,Beau Villa Kenitra,Kénitra,Centre,Villa,Vente,2436203.14,368.73,5,2,0,2009,6607.01,17,Haut standing,Grand,2024,12,4
ANO000772,2024-12-08,Beau Villa Casablanca,Casablanca,Maarif,Villa,Location,9795.49,303.27,4,3,0,2006,32.3,20,Haut standing,Grand,2024,12,4
ANO001162,2024-12-08,Bureau 79m² Gueliz,Marrakech,Gueliz,Bureau,Vente,1174326.34,79.58,0,0,0,2005,14756.55,21,Moyen,Petit,2024,12,4
ANO000912,2024-12-08,Appartement 134m² Marrakech,Marrakech,Medina,Appartement,Vente,444422.28,134.68,2,1,4,2005,3299.84,21,Économique,Moyen,2024,12,4
ANO001446,2024-12-11,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Vente,472531.35,43.47,2,2,0,2007,10870.29,19,Économique,Petit,2024,12,4
ANO000244,2024-12-12,Beau Appartement Casablanca,Casablanca,Maarif,Appartement,Vente,456603.43,89.9,2,1,2,1985,5079.01,41,Économique,Moyen,2024,12,4
ANO000954,2024-12-12,Appartement 71m² Ocean,Rabat,Ocean,Appartement,Location,2293.17,71.72,3,1,10,2007,31.97,19,Économique,Petit,2024,12,4
ANO000818,2024-12-12,Beau Terrain Tétouan,Tétouan,Centre,Terrain,Vente,550453.34,291.94,0,0,0,2004,1885.5,22,Moyen,Grand,2024,12,4
ANO000671,2024-12-12,Terrain 208m² Gueliz,Marrakech,Gueliz,Terrain,Vente,317732.04,208.47,0,0,0,2009,1524.11,17,Économique,Grand,2024,12,4
ANO000791,2024-12-12,Bureau à vente - Oujda,Oujda,Centre,Bureau,Vente,1137640.73,98.07,0,0,2,2011,11600.29,15,Moyen,Moyen,2024,12,4
ANO001494,2024-12-12,Appartement 55m² Tanger,Tanger,Centre Ville,Appartement,Vente,676466.99,55.14,3,2,0,2012,12268.17,14,Moyen,Petit,2024,12,4
ANO000499,2024-12-13,Appartement 135m² Meknès,Meknès,Ville Nouvelle,Appartement,Location,2940.21,135.15,3,2,9,2024,21.76,2,Économique,Moyen,2024,12,4
ANO000282,2024-12-13,Beau Villa Marrakech,Marrakech,Targa,Villa,Vente,2391204.87,263.32,5,3,0,2013,9080.98,13,Haut standing,Grand,2024,12,4
ANO000734,2024-12-13,Beau Appartement Agadir,Agadir,Hay Mohammadi,Appartement,Location,8780.6,130.11,2,2,0,2008,67.49,18,Haut standing,Moyen,2024,12,4
ANO001153,2024-12-13,Beau Appartement Casablanca,Casablanca,Bourgogne,Appartement,Location,2722.61,75.59,2,2,0,2000,36.02,26,Économique,Petit,2024,12,4
ANO000919,2024-12-16,Villa 213m² Talborjt,Agadir,Talborjt,Villa,Vente,2163026.22,213.87,5,3,0,2011,10113.74,15,Haut standing,Grand,2024,12,4
ANO001128,2024-12-17,Terrain à vente - Casablanca,Casablanca,Bourgogne,Terrain,Vente,1157164.58,325.51,0,0,0,2015,3554.93,11,Moyen,Grand,2024,12,4
ANO001159,2024-12-17,Villa 147m² Meknès,Meknès,Ville Nouvelle,Villa,Vente,1841491.93,147.23,5,3,0,2017,12507.59,9,Haut standing,Moyen,2024,12,4
ANO001207,2024-12-19,Appartement moderne Rabat,Rabat,Agdal,Appartement,Location,2773.49,107.37,1,1,5,1979,25.83,47,Économique,Moyen,2024,12,4
ANO001465,2024-12-19,Duplex à location - Tanger,Tanger,Malabata,Duplex,Location,7978.42,123.36,3,2,3,2016,64.68,10,Moyen,Moyen,2024,12,4
ANO000231,2024-12-19,Beau Appartement Kenitra,Kénitra,Centre,Appartement,Vente,506684.06,113.98,3,1,4,2001,4445.38,25,Moyen,Moyen,2024,12,4
ANO001415,2024-12-20,Terrain moderne Fès,Fès,Ville Nouvelle,Terrain,Location,2492.13,383.84,0,0,0,2000,6.49,26,Économique,Grand,2024,12,4
ANO000128,2024-12-21,Beau Duplex Agadir,Agadir,Centre,Duplex,Vente,1440364.41,43.81,2,2,0,2005,32877.53,21,Moyen,Petit,2024,12,4
ANO000003,2024-12-22,Beau Duplex Rabat,Rabat,Hay Riad,Duplex,Location,10990.11,188.37,3,1,5,1992,58.34,34,Haut standing,Grand,2024,12,4
ANO000144,2024-12-22,Appartement moderne Tétouan,Tétouan,Centre,Appartement,Vente,338951.26,55.42,2,1,2,2012,6116.05,14,Économique,Petit,2024,12,4
ANO000279,2024-12-23,Villa à vente - Meknès,Meknès,Hamria,Villa,Vente,2182657.56,268.74,4,2,0,2022,8121.82,4,Haut standing,Grand,2024,12,4
ANO000368,2024-12-23,Villa moderne Tétouan,Tétouan,M'diq,Villa,Vente,751872.31,417.07,4,3,0,2010,1802.75,16,Moyen,Grand,2024,12,4
ANO000538,2024-12-23,Villa 12m² Kenitra,Kénitra,Centre,Villa,Location,5673.62,12.0,4,2,0,2009,472.8,17,Moyen,Petit,2024,12,4
ANO000626,2024-12-24,Appartement 70m² Zouagha,Fès,Zouagha,Appartement,Vente,2558273.52,70.95,1,1,5,1996,36057.41,30,Haut standing,Petit,2024,12,4
ANO000190,2024-12-25,Beau Villa Fès,Fès,Medina,Villa,Location,6783.83,100.34,4,3,0,1994,67.61,32,Moyen,Moyen,2024,12,4
ANO000020,2024-12-26,Villa à location - Meknès,Meknès,Ville Nouvelle,Villa,Location,22144.73,276.5,5,3,0,2017,80.09,9,Luxe,Grand,2024,12,4
ANO000375,2024-12-27,Terrain moderne Fès,Fès,Zouagha,Terrain,Vente,991619.07,162.84,0,0,0,2024,6089.53,2,Moyen,Grand,2024,12,4
ANO000973,2024-12-28,Appartement à vente - Tétouan,Tétouan,M'diq,Appartement,Vente,528932.33,101.72,1,1,4,2010,5199.89,16,Moyen,Moyen,2024,12,4
ANO000764,2024-12-29,Villa moderne Tétouan,Tétouan,M'diq,Villa,Location,11644.74,389.11,4,2,0,2017,29.93,9,Haut standing,Grand,2024,12,4
ANO000504,2024-12-30,Beau Appartement Fès,Fès,Medina,Appartement,Location,2909.21,56.46,3,1,3,2001,51.53,25,Économique,Petit,2024,12,4
ANO001384,2024-12-30,Beau Appartement Casablanca,Casablanca,Californie,Appartement,Vente,579223.62,83.49,2,2,0,2016,6937.64,10,Moyen,Moyen,2024,12,4
ANO000900,2024-12-30,Bureau moderne Agadir,Agadir,Centre,Bureau,Vente,675112.32,144.88,0,0,4,2020,4659.8,6,Moyen,Moyen,2024,12,4
ANO001132,2024-12-30,Appartement 134m² Meknès,Meknès,Ville Nouvelle,Appartement,Vente,540920.13,134.31,3,2,2,2010,4027.4,16,Moyen,Moyen,2024,12,4
ANO000932,2024-12-30,Villa 247m² Centre Ville,Tanger,Centre Ville,Villa,Vente,1736650.85,247.48,6,3,0,2003,7017.34,23,Haut standing,Grand,2024,12,4
ANO001067,2024-12-30,Villa 284m² Tanger,Tanger,Centre Ville,Villa,Location,8055.36,284.99,4,3,0,2010,28.27,16,Haut standing,Grand,2024,12,4
ANO000191,2024-12-30,Beau Appartement Rabat,Rabat,Souissi,Appartement,Vente,2007367.35,126.91,3,1,2,2004,15817.25,22,Haut standing,Moyen,2024,12,4
ANO001352,2024-12-30,Villa moderne Meknès,Meknès,Ville Nouvelle,Villa,Location,25169.05,168.42,4,3,0,2011,149.44,15,Luxe,Grand,2024,12,4
ANO001085,2024-12-30,Appartement à vente - Agadir,Agadir,Centre,Appartement,Vente,626639.22,111.45,2,2,5,2012,5622.6,14,Moyen,Moyen,2024,12,4
ANO000610,2024-12-30,Appartement 82m² Hay Mohammadi,Agadir,Hay Mohammadi,Appartement,Vente,719311.89,82.54,3,1,2,2010,8714.71,16,Moyen,Moyen,2024,12,4
ANO000690,2024-12-30,Appartement moderne Fès,Fès,Medina,Appartement,Location,2135.55,120.57,2,1,4,2001,17.71,25,Économique,Moyen,2024,12,4
ANO000788,2024-12-30,Beau Appartement Casablanca,Casablanca,Maarif,Appartement,Vente,387679.57,46.94,2,1,10,2016,8259.04,10,Économique,Petit,2024,12,4
ANO001284,2024-12-30,Appartement 71m² Medina,Fès,Medina,Appartement,Location,1512.09,71.88,2,2,0,2007,21.04,19,Économique,Petit,2024,12,4
ANO000303,2024-12-30,Villa à vente - Marrakech,Marrakech,Hivernage,Villa,Vente,3960215.79,309.7,5,2,0,2009,12787.26,17,Haut standing,Grand,2024,12,4
ANO000820,2024-12-30,Beau Terrain Fès,Fès,Medina,Terrain,Vente,871821.35,359.96,0,0,0,2007,2422.0,19,Moyen,Grand,2024,12,4
ANO000130,2024-12-30,Appartement à vente - Fès,Fès,Medina,Appartement,Vente,775140.5,108.76,2,2,4,1991,7127.07,35,Moyen,Moyen,2024,12,4
ANO001061,2024-12-30,Villa à location - Agadir,Agadir,Talborjt,Villa,Location,29870.53,291.77,3,1,0,2001,102.38,25,Luxe,Grand,2024,12,4
ANO001421,2024-12-30,Appartement à vente - Casablanca,Casablanca,Ain Diab,Appartement,Vente,669715.85,77.83,1,1,2,2011,8604.85,15,Moyen,Petit,2024,12,4
ANO001202,2024-12-30,Appartement moderne Kenitra,Kénitra,Hay Essalam,Appartement,Location,8001.09,104.55,4,3,3,2003,76.53,23,Haut standing,Moyen,2024,12,4
ANO001056,2024-12-30,Villa 218m² Ville Nouvelle,Fès,Ville Nouvelle,Villa,Vente,3372256.79,218.81,5,3,0,2002,15411.8,24,Haut standing,Grand,2024,12,4
ANO001397,2024-12-30,Appartement moderne Oujda,Oujda,Hay Qods,Appartement,Location,2000.02,83.42,2,2,1,2013,23.98,13,Économique,Moyen,2024,12,4
ANO000884,2024-12-30,Villa à vente - Agadir,Agadir,Talborjt,Villa,Vente,2651138.59,177.38,4,2,0,2011,14946.1,15,Haut standing,Grand,2024,12,4
ANO000779,2024-12-30,Appartement à vente - Meknès,Meknès,Ville Nouvelle,Appartement,Vente,2356153.27,99.38,1,1,5,2014,23708.53,12,Haut standing,Moyen,2024,12,4
ANO000760,2024-12-30,Appartement 101m² Hay Essalam,Kénitra,Hay Essalam,Appartement,Vente,412144.72,101.66,2,2,2,2013,4054.15,13,Économique,Moyen,2024,12,4
ANO001338,2024-12-30,Appartement 60m² Tétouan,Tétouan,M'diq,Appartement,Vente,381332.43,60.38,2,2,3,2010,6315.54,16,Économique,Petit,2024,12,4
ANO000683,2024-12-30,Appartement 84m² Malabata,Tanger,Malabata,Appartement,Location,2200.1,84.77,2,1,2,2007,25.95,19,Économique,Moyen,2024,12,4
ANO000309,2024-12-30,Appartement 46m² Centre,Oujda,Centre,Appartement,Vente,693405.6,46.92,3,1,2,2005,14778.47,21,Moyen,Petit,2024,12,4
ANO000784,2024-12-30,Beau Bureau Tanger,Tanger,Malabata,Bureau,Vente,1043194.94,162.4,0,0,2,2014,6423.61,12,Moyen,Grand,2024,12,4
ANO000100,2024-12-30,Villa moderne Meknès,Meknès,Hamria,Villa,Vente,2353649.76,315.03,6,3,0,2015,7471.19,11,Haut standing,Grand,2024,12,4
ANO000391,2024-12-30,Beau Appartement Rabat,Rabat,Ocean,Appartement,Vente,641071.43,92.03,3,1,10,2001,6965.9,25,Moyen,Moyen,2024,12,4
ANO000242,2024-12-30,Appartement moderne Rabat,Rabat,Souissi,Appartement,Vente,639191.69,89.27,2,2,3,1999,7160.21,27,Moyen,Moyen,2024,12,4
ANO000493,2024-12-30,Appartement 95m² M'diq,Tétouan,M'diq,Appartement,Vente,535486.22,95.49,3,1,4,2010,5607.77,16,Moyen,Moyen,2024,12,4
ANO000906,2024-12-30,Appartement à vente - Fès,Fès,Medina,Appartement,Vente,1159989.4,100.64,3,1,2,2013,11526.13,13,Moyen,Moyen,2024,12,4
ANO001012,2024-12-30,Terrain 307m² Targa,Marrakech,Targa,Terrain,Vente,505311.79,307.08,0,0,0,2013,1645.54,13,Moyen,Grand,2024,12,4
ANO001173,2024-12-30,Villa à vente - Oujda,Oujda,Hay Qods,Villa,Vente,1802221.47,283.95,5,2,0,2020,6346.97,6,Haut standing,Grand,2024,12,4
ANO001135,2024-12-30,Terrain moderne Kenitra,Kénitra,Centre,Terrain,Location,3434.58,288.14,0,0,0,2013,11.92,13,Moyen,Grand,2024,12,4
ANO000867,2024-12-30,Appartement 72m² Centre,Agadir,Centre,Appartement,Vente,2480031.58,72.7,2,2,2,1994,34113.23,32,Haut standing,Petit,2024,12,4
ANO000449,2024-12-30,Bureau à vente - Marrakech,Marrakech,Medina,Bureau,Vente,1579821.65,60.6,0,0,3,1989,26069.66,37,Haut standing,Petit,2024,12,4
ANO001189,2024-12-30,Beau Appartement Tétouan,Tétouan,M'diq,Appartement,Vente,2383354.33,86.29,2,2,2,2011,27620.28,15,Haut standing,Moyen,2024,12,4
ANO000571,2024-12-30,Bureau moderne Rabat,Rabat,Hay Riad,Bureau,Location,6571.33,115.18,0,0,7,1967,57.05,59,Moyen,Moyen,2024,12,4
ANO000859,2024-12-30,Appartement à vente - Casablanca,Casablanca,Bourgogne,Appartement,Vente,864495.17,57.2,2,2,4,2021,15113.55,5,Moyen,Petit,2024,12,4
ANO000886,2024-12-30,Bureau moderne Kenitra,Kénitra,Centre,Bureau,Vente,1541810.09,76.32,0,0,2,2017,20201.91,9,Haut standing,Petit,2024,12,4
ANO001251,2024-12-30,Appartement 93m² Hay Riad,Rabat,Hay Riad,Appartement,Vente,479688.68,93.23,2,2,4,2018,5145.22,8,Économique,Moyen,2024,12,4
ANO001250,2024-12-30,Appartement à vente - Casablanca,Casablanca,Californie,Appartement,Vente,571417.2,120.72,2,1,2,1977,4733.41,49,Moyen,Moyen,2024,12,4
ANO000334,2024-12-30,Appartement 119m² Marrakech,Marrakech,Medina,Appartement,Vente,2229033.11,119.98,3,1,3,2017,18578.37,9,Haut standing,Moyen,2024,12,4
ANO001357,2024-12-30,Duplex moderne Meknès,Meknès,Ville Nouvelle,Duplex,Vente,1086460.52,202.7,4,3,5,2014,5359.94,12,Moyen,Grand,2024,12,4
ANO000323,2024-12-30,Beau Appartement Meknès,Meknès,Ville Nouvelle,Appartement,Vente,468832.92,130.02,3,1,2,2009,3605.85,17,Économique,Moyen,2024,12,4
ANO001430,2024-12-30,Appartement 122m² Hivernage,Marrakech,Hivernage,Appartement,Vente,2074275.43,122.73,2,1,2,2014,16901.13,12,Haut standing,Moyen,2024,12,4
ANO001216,2024-12-30,Villa moderne Rabat,Rabat,Hay Riad,Villa,Vente,4328930.32,270.69,3,1,0,2003,15992.21,23,Luxe,Grand,2024,12,4
ANO000107,2024-12-30,Appartement moderne Kenitra,Kénitra,Hay Essalam,Appartement,Vente,588899.96,81.75,2,1,1,2010,7203.67,16,Moyen,Moyen,2024,12,4
ANO000359,2024-12-30,Beau Duplex Marrakech,Marrakech,Gueliz,Duplex,Location,9591.04,125.31,4,3,5,1997,76.54,29,Haut standing,Moyen,2024,12,4
ANO000295,2024-12-30,Beau Duplex Tétouan,Tétouan,M'diq,Duplex,Location,6025.35,202.21,3,2,7,2015,29.8,11,Moyen,Grand,2024,12,4
ANO000585,2024-12-30,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Vente,471510.92,39.23,2,1,0,2014,12019.14,12,Économique,Petit,2024,12,4
ANO000726,2024-12-30,Beau Bureau Tanger,Tanger,Iberia,Bureau,Location,8143.26,55.69,0,0,3,2010,146.22,16,Haut standing,Petit,2024,12,4
ANO000781,2024-12-30,Beau Bureau Casablanca,Casablanca,Non spécifié,Bureau,Location,5918.13,136.84,0,0,2,2007,43.25,19,Moyen,Moyen,2024,12,4
ANO001381,2024-12-30,Villa 381m² Agadir,Agadir,Talborjt,Villa,Location,27713.32,381.07,4,2,0,2013,72.73,13,Luxe,Grand,2024,12,4
ANO000364,2024-12-30,Beau Appartement Kenitra,Kénitra,Hay Essalam,Appartement,Location,7685.84,83.21,3,1,1,2009,92.37,17,Moyen,Moyen,2024,12,4
ANO001075,2024-12-30,Appartement moderne Oujda,Oujda,Centre,Appartement,Location,2857.86,102.38,3,2,3,2012,27.91,14,Économique,Moyen,2024,12,4
ANO001295,2024-12-30,Appartement 62m² Centre,Oujda,Centre,Appartement,Vente,328744.77,62.74,2,2,5,2009,5239.8,17,Économique,Petit,2024,12,4
ANO000033,2024-12-30,Beau Villa Tanger,Tanger,Iberia,Villa,Location,9392.24,270.88,3,1,0,2010,34.67,16,Haut standing,Grand,2024,12,4
ANO000064,2024-12-30,Appartement moderne Tétouan,Tétouan,M'diq,Appartement,Vente,368218.33,73.84,2,1,2,2016,4986.71,10,Économique,Petit,2024,12,4
ANO000245,2024-12-30,Bureau à vente - Kenitra,Kénitra,Centre,Bureau,Vente,1363301.1,51.9,0,0,3,2018,26267.84,8,Moyen,Petit,2024,12,4
ANO000816,2024-12-30,Beau Terrain Marrakech,Marrakech,Medina,Terrain,Vente,879046.16,335.31,0,0,0,2008,2621.59,18,Moyen,Grand,2024,12,4
ANO000836,2024-12-30,Appartement moderne Meknès,Meknès,Ville Nouvelle,Appartement,Vente,450950.74,158.73,2,1,7,2010,2840.99,16,Économique,Grand,2024,12,4
ANO001447,2024-12-30,Beau Appartement Oujda,Oujda,Hay Qods,Appartement,Location,1209.57,77.07,2,2,2,2017,15.69,9,Économique,Petit,2024,12,4
ANO000421,2024-12-30,Duplex moderne Tétouan,Tétouan,M'diq,Duplex,Vente,2134996.15,153.8,3,1,1,2014,13881.64,12,Haut standing,Grand,2024,12,4
ANO000531,2024-12-30,Appartement moderne Tétouan,Tétouan,M'diq,Appartement,Vente,421343.32,15.0,4,2,6,2013,28089.55,13,Économique,Petit,2024,12,4
ANO000878,2024-12-30,Beau Appartement Marrakech,Marrakech,Gueliz,Appartement,Vente,605582.18,89.93,3,2,2,2012,6733.93,14,Moyen,Moyen,2024,12,4
ANO000350,2024-12-30,Villa moderne Tanger,Tanger,Centre Ville,Villa,Vente,3635411.76,368.12,4,3,0,2021,9875.62,5,Haut standing,Grand,2024,12,4
